# GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
5752748,GCA_900212595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,633308
5752708,GCA_900226735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1022485
5752688,GCA_900212795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,434642
5752668,GCA_900226615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,590386
5752608,GCA_900212885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3917092
5752648,GCA_900226095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,472830
5752628,GCA_900226115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,808034
5752588,GCA_900212865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,773573
5752568,GCA_900226525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,549980
5752548,GCA_900226415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,628725
5752528,GCA_900226575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,529277
5752508,GCA_900212745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,617284
5752488,GCA_900226135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,550210
5752468,GCA_900226215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,454461
5752448,GCA_900212785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,487972
5752428,GCA_900226235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,586485
5752408,GCA_900226265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,691925
5752388,GCA_900226395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,498213
5752368,GCA_900212875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,996282
5752348,GCA_900226775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,574600
5752328,GCA_900212925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,401850
5752308,GCA_900212945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,476092
5752288,GCA_900226645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,303460
5752268,GCA_900226065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,836319
5752248,GCA_900226155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,610867
5752228,GCA_900226195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,756310
5752208,GCA_900226405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,527261
5752188,GCA_900212965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,532265
5752168,GCA_900213025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,617095
5752148,GCA_900212805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,207706
5752128,GCA_900226245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,168231
5752108,GCA_900226275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,219017
5752088,GCA_900226385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,926148
5752068,GCA_900226375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,138969
5752048,GCA_900226295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,876760
5752028,GCA_900226355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,752683
5752008,GCA_900226465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,741075
5751988,GCA_900226535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,768651
5751968,GCA_900226655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,673686
5751948,GCA_900226075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,456304
5751928,GCA_900212845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,387936
5751908,GCA_900226185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,586976
5751888,GCA_900225905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,573985
5751868,GCA_900212665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,466
5751848,GCA_900225625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,544637
5751828,GCA_900225855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,185122
5751808,GCA_900225835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,857428
5751788,GCA_900226015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1053306
5751768,GCA_900225615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,808861
5751748,GCA_900225775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,700574
5751728,GCA_900225795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1089782
5751708,GCA_900212475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,932444
5751688,GCA_900225865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,874219
5751668,GCA_900212565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,635259
5751648,GCA_900212655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,798957
5751628,GCA_900212645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,620557
5751608,GCA_900226005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,785277
5751588,GCA_900225995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,586145
5751568,GCA_900225605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,279585
5751548,GCA_900212395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,680552
5751528,GCA_900225645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,924475
5751508,GCA_900212425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,527576
5751488,GCA_900225745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,531933
5751468,GCA_900225735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,854364
5751448,GCA_900212555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,895529
5751428,GCA_900212545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,569389
5751408,GCA_900226425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,218900
5751388,GCA_900226565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,179966
5751368,GCA_900226605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,237773
5751348,GCA_900212735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,550540
5751328,GCA_900226455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,587120
5751308,GCA_900212955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,655704
5751288,GCA_900226125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,451413
5751268,GCA_900212855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,724281
5751248,GCA_900226315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,756003
5751228,GCA_900226365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,587783
5751208,GCA_900226305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,552244
5751188,GCA_900226345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,400786
5751168,GCA_900212935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,337689
5751148,GCA_900226515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,339413
5751128,GCA_900212705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,698015
5751108,GCA_900226165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,501622
5751088,GCA_900226175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,511144
5751068,GCA_900226625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,833988
5751048,GCA_900226105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,833567
5751028,GCA_900226445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,700659
5751008,GCA_900226435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,362611
5750988,GCA_900226205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,868767
5750968,GCA_900212825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,575813
5750948,GCA_900226255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,534055
5750928,GCA_900212915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,445350
5750908,GCA_900226555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,595009
5750888,GCA_900212905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,908949
5750868,GCA_900226285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,825394
5750848,GCA_900226485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,510490
5750828,GCA_900226505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,226368
5750808,GCA_900226495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1029362
5750788,GCA_900225725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,429978
5750768,GCA_900225815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,798241
5750748,GCA_900212525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,686402
5750728,GCA_900225535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,460260
5750708,GCA_900225675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,914625
5750688,GCA_900225685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,248989
5750668,GCA_900212485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,987638
5750648,GCA_900212445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,608040
5750628,GCA_900212685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,986385
5750608,GCA_900212385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1056829
5750588,GCA_900225655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,791529
5750568,GCA_900226765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3985901
5750548,GCA_900212625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,344198
5750528,GCA_900225945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,395250
5750508,GCA_900225495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,40492807
5750488,GCA_900225475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37363582
5750468,GCA_900225455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28506300
5750448,GCA_900225445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,30689760
5750428,GCA_900225435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,78846206
5750408,GCA_900225415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31844808
5750388,GCA_900212315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,68650454
5750368,GCA_900225395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10443025
5750348,GCA_900225365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28494183
5750328,GCA_900225335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,29961770
5750308,GCA_900225325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,52161006
5750288,GCA_900212305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53654503
5750268,GCA_900212285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24775294
5750248,GCA_900225305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,65096134
5750228,GCA_900225285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32403152
5750208,GCA_900225275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21736055
5750188,GCA_900225255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17889735
5750168,GCA_900225245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49584953
5750148,GCA_900231125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27433533
5750128,GCA_900212275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28475702
5750108,GCA_900225225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36358898
5750088,GCA_900225215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19697893
5750068,GCA_900212245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26114604
5750048,GCA_900225175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21225147
5750028,GCA_900225185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47496567
5750008,GCA_900225165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45702768
5749988,GCA_900225145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,69679437
5749968,GCA_900225115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,105462991
5749948,GCA_900225095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27289015
5749928,GCA_900225085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23539839
5749908,GCA_900225065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26816903
5749888,GCA_900225055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47449975
5749868,GCA_900225035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23140066
5749848,GCA_900225025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35355149
5749828,GCA_900225015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8450942
5749808,GCA_900212235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32833213
5749788,GCA_900224975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,83186134
5749768,GCA_900224965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26424257
5749748,GCA_900224955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,54395058
5749728,GCA_900224925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28833208
5749708,GCA_900224915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45332481
5749688,GCA_900224905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6719710
5749668,GCA_900224885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18802142
5749648,GCA_900224865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,74129747
5749628,GCA_900224855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,58215290
5749608,GCA_900224825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20565221
5749588,GCA_900212205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37656671
5749568,GCA_900224815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10668154
5749548,GCA_900224805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32303309
5749528,GCA_900224775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8341095
5749508,GCA_900224745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20606991
5749488,GCA_900224735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47112553
5749468,GCA_900212185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27087209
5749448,GCA_900224725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35404677
5749428,GCA_900212165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16754040
5749408,GCA_900224665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22351791
5749388,GCA_900224645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25480810
5749368,GCA_900224595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17835019
5749348,GCA_900224535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19123990
5749328,GCA_900224525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,51129845
5749308,GCA_900224505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23203608
5749288,GCA_900224485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,44468872
5749268,GCA_900212125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,29783121
5749248,GCA_900224475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19321414
5749228,GCA_900224465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37783783
5749208,GCA_900224435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21650161
5749188,GCA_900212085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17253213
5749168,GCA_900212075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27544983
5749148,GCA_900212065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,68844593
5749128,GCA_900212035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28441554
5749108,GCA_900212015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28114986
5749088,GCA_900211995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16783391
5749068,GCA_900211975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11072385
5749048,GCA_900211955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38989856
5749028,GCA_900211935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24325052
5749008,GCA_900224415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56712936
5748988,GCA_900224385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38931317
5748968,GCA_900211905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45528764
5748948,GCA_900211875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15987429
5748928,GCA_900211865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35269983
5748908,GCA_900211845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,65061462
5748888,GCA_900211805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27070782
5748868,GCA_900211815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38112809
5748848,GCA_900211785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36132482
5748828,GCA_900211735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37653497
5748808,GCA_900211715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38738732
5748788,GCA_900224355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38613001
5748768,GCA_900211665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,55089242
5748748,GCA_900211695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38518601
5748728,GCA_900224285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,52461568
5748708,GCA_900224275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,71593364
5748688,GCA_900224265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56376001
5748668,GCA_900224235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23833205
5748648,GCA_900224225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,46853347
5748628,GCA_900224205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36162458
5748608,GCA_900224185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20819924
5748588,GCA_900224165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28908237
5748568,GCA_900224175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,44010741
5748548,GCA_900224135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24766032
5748528,GCA_900224115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20190357
5748508,GCA_900211635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,94067717
5748488,GCA_900211615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37648527
5748468,GCA_900211595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,33572265
5748448,GCA_900211555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32003321
5748428,GCA_900211535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8309419
5748408,GCA_900211525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28364796
5748388,GCA_900211505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28309867
5748368,GCA_900211495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38992404
5748348,GCA_900211475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,106022645
5748328,GCA_900211485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20044843
5748308,GCA_900224105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42856468
5748288,GCA_900224075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21587098
5748268,GCA_900211455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25201521
5748248,GCA_900224055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49645084
5748228,GCA_900211415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,51912977
5748208,GCA_900211385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32931630
5748188,GCA_900224065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,39479616
5748168,GCA_900224035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41011382
5748148,GCA_900224025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21453007
5748128,GCA_900211375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,99833801
5748108,GCA_900223975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26159803
5748088,GCA_900224005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37234621
5748068,GCA_900223995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19213193
5748048,GCA_900223955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,55950400
5748028,GCA_900211295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8786059
5748008,GCA_900211315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31084250
5747988,GCA_900223915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,78567324
5747968,GCA_900211305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8668850
5747948,GCA_900211285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35082693
5747928,GCA_900223945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21781432
5747908,GCA_900223865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26314063
5747888,GCA_900211255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7582671
5747868,GCA_900211235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31662095
5747848,GCA_900211205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32302018
5747828,GCA_900211225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27698044
5747808,GCA_900211195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,43785707
5747788,GCA_900211105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11063221
5747768,GCA_900223885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53116829
5747748,GCA_900211125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,33623179
5747728,GCA_900223895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,52638534
5747708,GCA_900211155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27988521
5747688,GCA_900210585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42657207
5747668,GCA_900210605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15485006
5747648,GCA_900222965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20708241
5747628,GCA_900210615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34112811
5747608,GCA_900222945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2331
5747588,GCA_900222915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38678139
5747568,GCA_900222895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19524050
5747548,GCA_900222905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23205760
5747528,GCA_900222875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22256787
5747508,GCA_900222865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8027415
5747488,GCA_900222855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20998170
5747468,GCA_900210565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,147
5747448,GCA_900222755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47771831
5747428,GCA_900210515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,278715
5747408,GCA_900222805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,348560
5747388,GCA_900210575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,30598140
5747368,GCA_900222815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24691394
5747348,GCA_900222795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22480358
5747328,GCA_900210545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15319127
5747308,GCA_900222725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25150553
5747288,GCA_900210485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15328315
5747268,GCA_900210505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,94613530
5747248,GCA_900210495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16725530
5747228,GCA_900222735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4925
5747208,GCA_900210405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3211
5747188,GCA_900222685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1869
5747168,GCA_900210435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4985
5747148,GCA_900222695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6156
5747128,GCA_900222675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1815
5747108,GCA_900222635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6081
5747088,GCA_900222645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7431
5747068,GCA_900222625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6689
5747048,GCA_900210465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4983
5747028,GCA_900210445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8561
5747008,GCA_900210285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8130
5746988,GCA_900210315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4016
5746968,GCA_900210355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3374
5746948,GCA_900222615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1859
5746928,GCA_900222605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5175
5746908,GCA_900210375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9503
5746888,GCA_900210365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5328
5746868,GCA_900210335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2268
5746848,GCA_900210385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9742
5746828,GCA_900210395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6915
5746808,GCA_900222655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3563
5746788,GCA_900210305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8485
5746768,GCA_900222565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10858
5746748,GCA_900210325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5495
5746728,GCA_900210295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4676
5746708,GCA_900222495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9703
5746688,GCA_900222575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5893
5746668,GCA_900210245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6995
5746648,GCA_900210175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3116
5746628,GCA_900222555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4752
