id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
1495561,5803528,GCA_900225235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,66749457
1495551,5803508,GCA_900212255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,99084229
1495541,5803488,GCA_900225195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,74167797
1495531,5803468,GCA_900225155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,94313183
1495521,5803448,GCA_900225135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60013772
1495511,5803428,GCA_900225125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82393025
1495501,5803408,GCA_900212215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,59902096
1495491,5803388,GCA_900224985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,79031531
1495481,5803368,GCA_900224895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,70277393
1495471,5803348,GCA_900224835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,92398704
1495461,5803328,GCA_900224785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62810100
1495451,5803308,GCA_900224765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,76247974
1495441,5803288,GCA_900224715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62677519
1495431,5803268,GCA_900224705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,77915664
1495421,5803238,GCA_900212145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,80957443
1495411,5803208,GCA_900212135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,61119320
1495401,5803188,GCA_900224605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,85413429
1495391,5803168,GCA_900224575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56253766
1495381,5803148,GCA_900224565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57087470
1495371,5803108,GCA_900224585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,96802488
1495361,5803088,GCA_900212115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,86529329
1495351,5803068,GCA_900224455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,87361317
1495341,5803048,GCA_900212095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60191676
1495331,5803028,GCA_900212055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,90078659
1495321,5803008,GCA_900212025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,58452105
1495311,5802988,GCA_900211985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62229096
1495301,5802968,GCA_900211915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60785777
1495291,5802948,GCA_900224425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82242714
1495281,5802928,GCA_900211895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,87002040
1495271,5802908,GCA_900211855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,67565779
1495261,5802888,GCA_900211835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,61149704
1495251,5802868,GCA_900224375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60507588
1495241,5802848,GCA_900211765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57613615
1495231,5802828,GCA_900211755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,84393197
1495221,5802808,GCA_900224335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,90086444
1495211,5802788,GCA_900224345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60292907
1495201,5802768,GCA_900224325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,89388426
1495191,5802748,GCA_900211675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,78071554
1495181,5802728,GCA_900224315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,79148452
1495171,5802708,GCA_900224215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,65392781
1495161,5802688,GCA_900224195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,87311556
1495151,5802668,GCA_900224155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,77389644
1495141,5802648,GCA_900224125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,90027890
1495131,5802628,GCA_900211645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,89611374
1495121,5802608,GCA_900211625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82215441
1495111,5802588,GCA_900211605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,73253089
1495101,5802568,GCA_900211575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,76254530
1495091,5802548,GCA_900211545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,71861238
1495081,5802528,GCA_900211515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56679079
1495071,5802508,GCA_900224085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57617638
1495061,5802488,GCA_900211445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,54655204
1495051,5802468,GCA_900211425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,71684616
1495041,5802448,GCA_900211395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,75517256
1495031,5802428,GCA_900224045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,66929866
1495021,5802408,GCA_900224015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,64893417
1495011,5802388,GCA_900211365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,64680913
1495001,5802368,GCA_900223965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,87724444
1494991,5802348,GCA_900223985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,74287014
1494981,5802328,GCA_900211335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,85659666
1494971,5802308,GCA_900211345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62237199
1494961,5802288,GCA_900223925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,68981169
1494951,5802268,GCA_900223935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,69398666
1494941,5802248,GCA_900211275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,81969720
1494931,5802228,GCA_900211215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,75910992
1494921,5802208,GCA_900211135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,54124920
1494911,5802188,GCA_900222925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,67877505
1494901,5802168,GCA_900222845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,54673914
1494891,5802148,GCA_900222835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,71938017
1494881,5802128,GCA_900222785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,72415813
1494871,5802108,GCA_900210525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,44182362
1494861,5802088,GCA_900210555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,59639140
1494851,5802068,GCA_900210535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,71119781
1494841,5802048,GCA_900210455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53040236
1494831,5802028,GCA_900222745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,59957512
1494821,5802008,GCA_900209855.1,646099,human metagenome (metagenomes),646099,human metagenome,70415651
1494811,5801988,GCA_900222465.1,646099,human metagenome (metagenomes),646099,human metagenome,48617529
1494801,5801968,GCA_900222345.1,646099,human metagenome (metagenomes),646099,human metagenome,61521691
1494791,5801948,GCA_900209735.1,646099,human metagenome (metagenomes),646099,human metagenome,56355831
1494781,5801928,GCA_900209635.1,646099,human metagenome (metagenomes),646099,human metagenome,75585903
1494771,5801908,GCA_900209515.1,646099,human metagenome (metagenomes),646099,human metagenome,86259851
1494761,5801888,GCA_900209585.1,646099,human metagenome (metagenomes),646099,human metagenome,70462482
1494751,5801868,GCA_900209525.1,646099,human metagenome (metagenomes),646099,human metagenome,54751199
1494741,5801848,GCA_900209465.1,646099,human metagenome (metagenomes),646099,human metagenome,70356396
1494731,5801828,GCA_900217875.1,646099,human metagenome (metagenomes),646099,human metagenome,71113682
1494721,5801808,GCA_900222125.1,646099,human metagenome (metagenomes),646099,human metagenome,66928330
1494711,5801788,GCA_900206275.1,646099,human metagenome (metagenomes),646099,human metagenome,46888285
1494701,5801768,GCA_900206215.1,646099,human metagenome (metagenomes),646099,human metagenome,52024390
1494691,5801748,GCA_900217585.1,646099,human metagenome (metagenomes),646099,human metagenome,85624678
1494681,5801728,GCA_900217635.1,646099,human metagenome (metagenomes),646099,human metagenome,67893687
1494671,5801708,GCA_900206075.1,646099,human metagenome (metagenomes),646099,human metagenome,63693202
1494661,5801688,GCA_900217545.1,646099,human metagenome (metagenomes),646099,human metagenome,46571622
1494651,5801668,GCA_900217345.1,646099,human metagenome (metagenomes),646099,human metagenome,84754040
1494641,5801648,GCA_900209015.1,646099,human metagenome (metagenomes),646099,human metagenome,89028190
1494631,5801628,GCA_900208855.1,646099,human metagenome (metagenomes),646099,human metagenome,71417618
1494621,5801608,GCA_900208795.1,646099,human metagenome (metagenomes),646099,human metagenome,51856979
1494611,5801588,GCA_900208725.1,646099,human metagenome (metagenomes),646099,human metagenome,52651644
1494601,5801568,GCA_900208645.1,646099,human metagenome (metagenomes),646099,human metagenome,78933684
1494591,5801548,GCA_900208655.1,646099,human metagenome (metagenomes),646099,human metagenome,51769086
1494581,5801528,GCA_900221865.1,646099,human metagenome (metagenomes),646099,human metagenome,63749924
1494571,5801508,GCA_900221945.1,646099,human metagenome (metagenomes),646099,human metagenome,74608011
1494561,5801488,GCA_900208515.1,646099,human metagenome (metagenomes),646099,human metagenome,81773402
1494551,5801468,GCA_900221885.1,646099,human metagenome (metagenomes),646099,human metagenome,64052450
1494541,5801448,GCA_900208595.1,646099,human metagenome (metagenomes),646099,human metagenome,53502072
1494531,5801428,GCA_900208505.1,646099,human metagenome (metagenomes),646099,human metagenome,52610039
1494521,5801408,GCA_900208375.1,646099,human metagenome (metagenomes),646099,human metagenome,51928788
1494511,5801388,GCA_900208225.1,646099,human metagenome (metagenomes),646099,human metagenome,64508231
1494501,5801368,GCA_900208185.1,646099,human metagenome (metagenomes),646099,human metagenome,78673081
1494491,5801348,GCA_900208165.1,646099,human metagenome (metagenomes),646099,human metagenome,42799581
1494481,5801328,GCA_900221485.1,646099,human metagenome (metagenomes),646099,human metagenome,75721665
1494471,5801308,GCA_900221425.1,646099,human metagenome (metagenomes),646099,human metagenome,79476054
1494461,5801288,GCA_900221445.1,646099,human metagenome (metagenomes),646099,human metagenome,80939335
1494451,5801268,GCA_900208105.1,646099,human metagenome (metagenomes),646099,human metagenome,74792762
1494441,5801248,GCA_900208055.1,646099,human metagenome (metagenomes),646099,human metagenome,85789171
1494431,5801228,GCA_900221205.1,646099,human metagenome (metagenomes),646099,human metagenome,43339059
1494421,5801208,GCA_900221225.1,646099,human metagenome (metagenomes),646099,human metagenome,65694003
1494411,5801188,GCA_900221145.1,646099,human metagenome (metagenomes),646099,human metagenome,67904159
1494401,5801168,GCA_900221125.1,646099,human metagenome (metagenomes),646099,human metagenome,64989413
1494391,5801148,GCA_900207875.1,646099,human metagenome (metagenomes),646099,human metagenome,50857151
1494381,5801128,GCA_900207775.1,646099,human metagenome (metagenomes),646099,human metagenome,85477601
1494371,5801108,GCA_900207695.1,646099,human metagenome (metagenomes),646099,human metagenome,65493007
1494361,5801088,GCA_900220955.1,408172,marine metagenome (metagenomes),408172,marine metagenome,57888264
1494351,5801068,GCA_900220665.1,408172,marine metagenome (metagenomes),408172,marine metagenome,49371645
1494341,5801048,GCA_900220375.1,408172,marine metagenome (metagenomes),408172,marine metagenome,65657144
1494331,5801028,GCA_900220235.1,408172,marine metagenome (metagenomes),408172,marine metagenome,53382326
1494321,5801008,GCA_900207505.1,408172,marine metagenome (metagenomes),408172,marine metagenome,66257272
1494311,5800988,GCA_900220475.1,408172,marine metagenome (metagenomes),408172,marine metagenome,59101059
1494301,5800968,GCA_900220415.1,408172,marine metagenome (metagenomes),408172,marine metagenome,65957895
1494291,5800948,GCA_900220395.1,408172,marine metagenome (metagenomes),408172,marine metagenome,76633694
1494281,5800928,GCA_900220385.1,408172,marine metagenome (metagenomes),408172,marine metagenome,76770772
1494271,5800908,GCA_900231095.1,408172,marine metagenome (metagenomes),408172,marine metagenome,59099492
1494261,5800888,GCA_900207305.1,408172,marine metagenome (metagenomes),408172,marine metagenome,47175057
1494251,5800858,GCA_900220025.1,408172,marine metagenome (metagenomes),408172,marine metagenome,49873399
1494241,5800838,GCA_900220145.1,408172,marine metagenome (metagenomes),408172,marine metagenome,50308259
1494231,5800818,GCA_900207265.1,408172,marine metagenome (metagenomes),408172,marine metagenome,54062876
1494221,5800798,GCA_900220115.1,408172,marine metagenome (metagenomes),408172,marine metagenome,52846850
1494211,5800778,GCA_900219835.1,408172,marine metagenome (metagenomes),408172,marine metagenome,68775588
1494201,5800758,GCA_900219925.1,408172,marine metagenome (metagenomes),408172,marine metagenome,57100844
1494191,5800738,GCA_900207295.1,408172,marine metagenome (metagenomes),408172,marine metagenome,45059231
1494181,5800718,GCA_900219885.1,408172,marine metagenome (metagenomes),408172,marine metagenome,43152891
1494171,5800698,GCA_900219995.1,408172,marine metagenome (metagenomes),408172,marine metagenome,51596041
1494161,5800678,GCA_900219985.1,408172,marine metagenome (metagenomes),408172,marine metagenome,56732315
1494151,5800658,GCA_900207525.1,408172,marine metagenome (metagenomes),408172,marine metagenome,50404058
1494141,5800638,GCA_900220815.1,408172,marine metagenome (metagenomes),408172,marine metagenome,58177574
1494131,5800618,GCA_900220805.1,408172,marine metagenome (metagenomes),408172,marine metagenome,56843579
1494121,5800598,GCA_900220795.1,408172,marine metagenome (metagenomes),408172,marine metagenome,49432939
1494111,5800578,GCA_900207385.1,408172,marine metagenome (metagenomes),408172,marine metagenome,48988848
1494101,5800558,GCA_900207395.1,408172,marine metagenome (metagenomes),408172,marine metagenome,52244554
1494091,5800538,GCA_900220785.1,408172,marine metagenome (metagenomes),408172,marine metagenome,52844261
1494081,5800518,GCA_900220775.1,408172,marine metagenome (metagenomes),408172,marine metagenome,48002925
1494071,5800498,GCA_900220745.1,408172,marine metagenome (metagenomes),408172,marine metagenome,46601060
1494061,5800478,GCA_900207425.1,408172,marine metagenome (metagenomes),408172,marine metagenome,70359058
1494051,5800458,GCA_900220735.1,408172,marine metagenome (metagenomes),408172,marine metagenome,57632156
1494041,5800438,GCA_900220715.1,408172,marine metagenome (metagenomes),408172,marine metagenome,46955210
1494031,5800418,GCA_900220705.1,408172,marine metagenome (metagenomes),408172,marine metagenome,52788287
1494021,5800398,GCA_900207405.1,408172,marine metagenome (metagenomes),408172,marine metagenome,52937645
1494011,5800378,GCA_900207435.1,408172,marine metagenome (metagenomes),408172,marine metagenome,45780687
1494001,5800358,GCA_900220625.1,408172,marine metagenome (metagenomes),408172,marine metagenome,59067508
1493991,5800338,GCA_900220595.1,408172,marine metagenome (metagenomes),408172,marine metagenome,66567312
1493981,5800318,GCA_900220585.1,408172,marine metagenome (metagenomes),408172,marine metagenome,66131778
1493971,5800298,GCA_900220575.1,408172,marine metagenome (metagenomes),408172,marine metagenome,64154658
1493961,5800278,GCA_900220505.1,408172,marine metagenome (metagenomes),408172,marine metagenome,62894006
1493951,5800258,GCA_900220435.1,408172,marine metagenome (metagenomes),408172,marine metagenome,54441139
1489421,5776998,GCA_002838105.1,410658,soil metagenome (metagenomes),410658,soil metagenome,857486791
1489401,5776948,GCA_002838085.1,410658,soil metagenome (metagenomes),410658,soil metagenome,887769701
1489351,5776688,GCA_002837705.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,3792871
1489341,5776828,GCA_002837805.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,1367450
1489331,5776808,GCA_002837835.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,325919
1489321,5776768,GCA_002837745.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,1318334
1489311,5776788,GCA_002837815.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,325919
1489301,5776748,GCA_002837715.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,610111
1489291,5776728,GCA_002837735.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,497548
1489281,5776708,GCA_002837755.1,1070528,viral metagenome (metagenomes),1070528,viral metagenome,302615
1487711,5771728,GCA_900237465.1,256318,metagenome (metagenomes),256318,metagenome,2541234
1487701,5771708,GCA_900237425.1,256318,metagenome (metagenomes),256318,metagenome,2074427
1487691,5771688,GCA_900237405.1,256318,metagenome (metagenomes),256318,metagenome,2227495
1487681,5771668,GCA_900237395.1,256318,metagenome (metagenomes),256318,metagenome,2230071
1487671,5771648,GCA_900237365.1,256318,metagenome (metagenomes),256318,metagenome,2432933
1487661,5771628,GCA_900237355.1,256318,metagenome (metagenomes),256318,metagenome,1138468
1487651,5771608,GCA_900237335.1,256318,metagenome (metagenomes),256318,metagenome,2587801
1487641,5771588,GCA_900237345.1,256318,metagenome (metagenomes),256318,metagenome,1568761
1487631,5771568,GCA_900237275.1,256318,metagenome (metagenomes),256318,metagenome,2324491
1487621,5771548,GCA_900237215.1,256318,metagenome (metagenomes),256318,metagenome,2631631
1487611,5771528,GCA_900237225.1,256318,metagenome (metagenomes),256318,metagenome,2214427
1487601,5771508,GCA_900237185.1,256318,metagenome (metagenomes),256318,metagenome,2510576
1487591,5771488,GCA_900237175.1,256318,metagenome (metagenomes),256318,metagenome,1575672
1487581,5771468,GCA_900237145.1,256318,metagenome (metagenomes),256318,metagenome,1631088
1487571,5771448,GCA_900237075.1,256318,metagenome (metagenomes),256318,metagenome,1387998
1487561,5771428,GCA_900237045.1,256318,metagenome (metagenomes),256318,metagenome,1719643
1487551,5771408,GCA_900237025.1,256318,metagenome (metagenomes),256318,metagenome,2873781
1487541,5771388,GCA_900236965.1,256318,metagenome (metagenomes),256318,metagenome,2606467
1487531,5771368,GCA_900236935.1,256318,metagenome (metagenomes),256318,metagenome,1397605
1487521,5771348,GCA_900236915.1,256318,metagenome (metagenomes),256318,metagenome,1282779
1487511,5771328,GCA_900236895.1,256318,metagenome (metagenomes),256318,metagenome,2054059
1487501,5771308,GCA_900236785.1,256318,metagenome (metagenomes),256318,metagenome,2466968
1487491,5771288,GCA_900236815.1,256318,metagenome (metagenomes),256318,metagenome,2246600
1487481,5771268,GCA_900236825.1,256318,metagenome (metagenomes),256318,metagenome,2090224
1487471,5771248,GCA_900236865.1,256318,metagenome (metagenomes),256318,metagenome,1940551
1481751,5759848,GCA_900230565.1,410658,soil metagenome (metagenomes),410658,soil metagenome,13575691
1481741,5759828,GCA_900217155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,59584173
1481731,5759808,GCA_900217115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25899388
1481721,5759788,GCA_900217145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,30002157
1481711,5759768,GCA_900217125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16957403
1481701,5759748,GCA_900217135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20853298
1481691,5759728,GCA_900217105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22990718
1481681,5759708,GCA_900216885.1,410658,soil metagenome (metagenomes),410658,soil metagenome,26081
1481671,5759688,GCA_900216895.1,410658,soil metagenome (metagenomes),410658,soil metagenome,32732
1481661,5759668,GCA_900216865.1,410658,soil metagenome (metagenomes),410658,soil metagenome,322094
1481651,5759648,GCA_900216875.1,410658,soil metagenome (metagenomes),410658,soil metagenome,30787
1481641,5759628,GCA_900216815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37652706
1481631,5759608,GCA_900216825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,29184322
1481621,5759568,GCA_900216735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9178583
1481611,5759528,GCA_900216745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25585769
1481601,5759488,GCA_900216755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24764117
1481591,5759468,GCA_900217095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8157328
1481581,5759448,GCA_900217075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6212870
1481571,5759428,GCA_900216635.1,410658,soil metagenome (metagenomes),410658,soil metagenome,34836812
1481561,5759388,GCA_900216585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,72017180
1481551,5759308,GCA_900216255.1,256318,metagenome (metagenomes),256318,metagenome,28334254
1481541,5759288,GCA_900216195.1,256318,metagenome (metagenomes),256318,metagenome,11666557
1481531,5759268,GCA_900215855.1,256318,metagenome (metagenomes),256318,metagenome,52594247
1481521,5759248,GCA_900215705.1,256318,metagenome (metagenomes),256318,metagenome,52866314
1481511,5759228,GCA_900215115.1,256318,metagenome (metagenomes),256318,metagenome,5128269
1481501,5759208,GCA_900230085.1,256318,metagenome (metagenomes),256318,metagenome,24752280
1481491,5759188,GCA_900230105.1,256318,metagenome (metagenomes),256318,metagenome,22374316
1481481,5759168,GCA_900214975.1,408172,marine metagenome (metagenomes),408172,marine metagenome,3107
1481471,5759148,GCA_900214965.1,408172,marine metagenome (metagenomes),408172,marine metagenome,2392729
1481461,5759128,GCA_900214945.1,408172,marine metagenome (metagenomes),408172,marine metagenome,2242967
1481451,5759108,GCA_900229965.1,408172,marine metagenome (metagenomes),408172,marine metagenome,7464
1481441,5759088,GCA_900214955.1,408172,marine metagenome (metagenomes),408172,marine metagenome,9456
1481431,5759068,GCA_900229955.1,408172,marine metagenome (metagenomes),408172,marine metagenome,29674501
1481411,5759028,GCA_900229915.1,1235509,synthetic metagenome (metagenomes),1235509,synthetic metagenome,66737481
1481401,5759008,GCA_900229855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20831213
1481391,5758988,GCA_900229835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11489048
1481381,5758968,GCA_900229815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16771314
1481371,5758948,GCA_900229795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16417924
1481361,5758928,GCA_900229785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19657957
1481351,5758908,GCA_900229775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9392501
1481341,5758888,GCA_900229755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9568456
1481331,5758868,GCA_900214885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17817329
1481321,5758848,GCA_900214875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11199532
1481311,5758828,GCA_900214855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18596757
1481301,5758808,GCA_900229715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34106385
1481291,5758788,GCA_900229685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22324634
1481281,5758768,GCA_900231135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,33803678
1481271,5758748,GCA_900229635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,40669901
1481261,5758728,GCA_900229575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,33838
1481251,5758708,GCA_900214745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9800
1481241,5758688,GCA_900229605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15385
1481231,5758668,GCA_900214735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82429
1481221,5758648,GCA_900229485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14131
1481211,5758628,GCA_900229515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,535971
1481201,5758608,GCA_900214725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11803
1481191,5758588,GCA_900229495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6518
1481181,5758568,GCA_900229505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8097
1481171,5758548,GCA_900229465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8832
1481161,5758528,GCA_900214715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,52801
1481151,5758508,GCA_900229475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16198
1481141,5758488,GCA_900229455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,237366
1481131,5758468,GCA_900229435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24641
1481121,5758448,GCA_900229445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23302
1481111,5758428,GCA_900229415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25620
1481101,5758408,GCA_900229425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2314
1481091,5758388,GCA_900229555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14616
1481081,5758368,GCA_900214775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7209
1481071,5758348,GCA_900214755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1638407
1481061,5758328,GCA_900229535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10094
1481051,5758308,GCA_900229565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17146
1481041,5758288,GCA_900229525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,393332
1481031,5758268,GCA_900229585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,15070
1481021,5758248,GCA_900214705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18425
1481011,5758228,GCA_900229395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2515
1481001,5758208,GCA_900229405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31560
1480991,5758188,GCA_900229355.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,36181084
1480981,5758168,GCA_900214685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25225541
1480971,5758148,GCA_900229335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25025792
1480961,5758128,GCA_900229325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26486450
1480951,5758108,GCA_900229315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25390113
1480941,5758088,GCA_900214675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25280533
1480931,5758068,GCA_900229295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21845254
1480921,5758048,GCA_900214665.1,539655,human skin metagenome (metagenomes),539655,human skin metagenome,32277551
1480911,5758028,GCA_900229285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26888233
1480901,5758008,GCA_900229275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25919263
1480891,5757988,GCA_900229265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25653726
1480881,5757968,GCA_900229255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,27322091
1480871,5757948,GCA_900229245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23123508
1480861,5757928,GCA_900214655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21045781
1480851,5757908,GCA_900214645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22330365
1480841,5757888,GCA_900229225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,26817302
1480831,5757868,GCA_900229205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25460607
