VMHT01082004.1;size=1,Virus,13841,+,4.52,Zot Resolvase Mor,Non-significant
VMHT01082847.1;size=1,Virus,60945,+,36.69,MazG Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgN Ribonuc_red_sm Cadherin_3 Cpn60_TCP1 Cpn10 KTSC HTH_7 GP88 MazG Thymidylat_synt Toprim_4 DnaB_C ATPase DUF3799 ERF Sigma70_r4 Sigma70_r2 Thioredoxin Peptidase_M15_3 Peptidase_S74,Non-significant
VMHT01083324.1;size=1,Virus,28933,+,19.32,Phage_tail_2 N6_N4_Mtase Acetyltransf_1 Terminase_6 Phage_prot_Gp6 HNH_3 Phage-tail_3,Non-significant
VMHT01083469.1;size=2,Virus,35824,+,29.86,Sigma70_r4 GGACT PDDEXK_1 RusA IstB_IS21 Amidoligase_2 Sipho_tail Phage_portal ParBc Peptidase_S78 HK97-gp10_like Phage_capsid SNase Sipho_Gp37,Non-significant
VMHT01084382.1;size=1,Virus,36796,+,34.70,Peptidase_S74 Phage_portal Terminase_3 Terminase_3C RusA Peptidase_M15_3 AAA_25 Peptidase_M15_3 ERF Peptidase_S78_2 DNA_methylase DUF3799 Bac_DnaA_C,Non-significant
VMHT01085293.1;size=1,Virus,24118,+,23.97,N6_N4_Mtase Prim-Pol Herpes_ori_bp Pox_A32,Non-significant
VMHT01085678.1;size=1,Virus,34540,+,7.17,HTH_3 Phage_integrase Head-tail_con,Virus,0.750318471338,0.900371975304,"gi|557356498|dbj|AP013392.1| Uncultured Mediterranean phage uvMED DNA, complete genome, group G15, isolate: uvMED-CGR-C6A-MedDCM-OCT-S43-C64"
VMHT01085687.1;size=2,Virus,34275,+,57.22,Phage_tail_2 Phage_tail_2 N6_N4_Mtase ParBc Terminase_3 Terminase_3C Phage_portal Toprim_2 AAA_25 DnaB_C Bac_DnaA_C VRR_NUC DUF3799 Peptidase_M15_3 Peptidase_S74 HK97-gp10_like Phage_H_T_join Peptidase_S78 Phage_Mu_F Phage_capsid Phage_connect_1,Non-significant
VMHT01085952.1;size=1,Virus,5133,+,21.00,RNA_helicase Viral_coat,Non-significant
VMHT01087161.1;size=1,Virus,5748,+,3.10,Peptidase_M15_4,Non-significant
VMHT01087335.1;size=1,Virus,24097,+,16.91,Pox_A32 Prim-Pol GIY-YIG,Non-significant
VMHT01087975.1;size=1,Virus,34677,+,24.10,FecR DUF3310 DUF2800 AAA_24 AAA_25 Toprim_3 DUF5309 Peptidase_S74 N6_N4_Mtase Phage_lysozyme CsgG CsgF,Non-significant
VMHT01087992.1;size=1,Virus,114280,+,55.61,HTH_36 ResIII Helicase_C PDDEXK_1 Toprim_2 RusA DUF2201_N DUF2201 AAA_24 PG_binding_1 Amidase_2 Cpn10 DnaB_C UDG DUF932 Peptidase_S74 Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_sm Collagen PDDEXK_1,Non-significant
VMHT01088410.1;size=1,Virus,150092,+,308.03,Carbam_trans_N Hydrolase_2 Aminotran_1_2 DUF3920 Glyco_transf_25 Methyltransf_24 HSP20 PRA-PH DNA_pol_B DNA_pol_B_exo1 5_3_exonuc_N RNaseH_C Peptidase_S77 Gp23 Gp23 UvsY ResIII Helicase_C DUF932 Epimerase PfkB 2OG-FeII_Oxy_3 Hydrolase_like Fe_bilin_red Carbam_trans_C Carbam_trans_N gp32 Ring_hydroxyl_A SPASM DNA_methylase Epimerase AGT CTP_transf_like DUF1599 APS_kinase T4_baseplate UDPG_MGDP_dh_N UDPG_MGDP_dh dCMP_cyt_deam_1 Thymidylat_synt Glyco_transf_25 Acetyltransf_1 2OG-FeII_Oxy_3 Sulfotransfer_2 Ribonuc_red_sm Metallophos Translat_reg Phage_clamp_A gp45-slide_C AAA_23 AAA NT5C Glyco_hydro_108 PG_binding_3 PDDEXK_1 PhoH Peptidase_S80 Phage_T4_gp19 Phage_sheath_1 Phage_sheath_1C Terminase_6C Terminase_6 DNA_Packaging T4-gp15_tss T4_neck-protein CTP_transf_like Ribonuc_red_lgC Ribonuc_red_lgC Glutaredoxin Ribonuc_red_lgN GATase TctA Pentapeptide_4 Amidase_2 Gp5_OB GPW_gp25 DUF4815 DUF4815 DUF4815 T4_gp9_10 Thy1 DUF3310 DnaB_C Methyltransf_11 RecA Heme_oxygenase Trans_coact WYL_2,Non-significant
VMHT01088571.1;size=1,Virus,5301,+,12.07,Phage_F,Chromosome,0.175438596491,0.713530655391,"gi|1436207345|gb|MH617125.1| Microviridae sp. isolate ctcd912, complete genome"
VMHT01088869.1;size=1,Virus,49077,+,24.62,Peptidase_S74 DnaB_C DnaB MethyltransfD12 DUF5309 PDDEXK_1 DUF932 Glyco_hydro_108 PG_binding_3 HTH_39,Non-significant
VMHT01089230.1;size=1,Virus,36903,+,24.45,Peptidase_S74 Laminin_G_3 AAA_25 HTH_3 DNA_pol_A PDDEXK_1 Bac_DnaA_C DUF5309 Laminin_G_3 Collar,Non-significant
VMHT01090010.1;size=2,Virus,30891,+,23.34,Peptidase_S78_2 DUF3799 Bac_DnaA_C DNA_methylase ParBc DnaB_C Amidase_2 NinG Terminase_3 Terminase_3C,Non-significant
VMHT01090410.1;size=1,Virus,44094,+,76.55,DNA_pol_A DNA_pol_A_exo1 RNA_pol RPOL_N Phage_integrase DnaB_C Toprim_2 Toprim_4 Phage_endo_I Phage_T7_tail Tube Phage_tail_APC Phage_T7_Capsid 5_3_exonuc_N DUF3310 Head-tail_con Peptidase_M15_3,Non-significant
VMHT01090476.1;size=2,Virus,30707,+,19.39,Peptidase_S78_2 Peptidase_M15_3 N6_N4_Mtase ParBc ParBc NinG Metallophos Dam Terminase_3C Terminase_3 Bac_DnaA_C,Non-significant
VMHT01090927.1;size=1,Virus,32598,+,26.51,Phage_tail_APC NinB HTH_36 HTH_3 PAPS_reduct Metallophos_2 NinG Terminase_3 DUF5309 Peptidase_M15_3 Phage_integrase HTH_39,Non-significant
VMHT01091151.1;size=1,Virus,5109,+,12.07,Phage_F,Non-significant
VMHT01091615.1;size=1,Virus,42342,+,42.92,ERF DUF3799 HD_3 DUF550 Adenylsucc_synt Adenylsucc_synt Phage_Mu_F DUF4055 Helicase_C ResIII Terminase_6 Sigma70_r2 VirE Prim-Pol Phage-tail_3 NLPC_P60 Prok-JAB Phage_tail_APC Peptidase_C70 Sigma70_r2 Sigma70_r3 DUF4128 Phage_tail_L Phage_min_tail,Non-significant
VMHT01092123.1;size=2,Virus,14071,+,5.01,Resolvase Recombinase Recombinase Resolvase Recombinase,Non-significant
VMHT01092875.1;size=1,Virus,27229,+,24.08,Peptidase_S78_2 NinG GTA_holin_3TM Amidase_2 Phage_portal Bac_DnaA_C DUF3799 Terminase_3 Terminase_3C,Non-significant
VMHT01093051.1;size=1,Virus,6002,+,3.10,Peptidase_M15_4,Non-significant
VMHT01093789.1;size=1,Virus,30276,+,47.20,Peptidase_S78_2 Phage_portal NinG MazG 5_3_exonuc_N HTH_8 DUF3310 Terminase_3 Terminase_3C Peptidase_S74 AAA_25 Laminin_G_3 Peptidase_M15_3 Thymidylat_synt AGT,Non-significant
VMHT01094279.1;size=1,Virus,23216,+,13.61,Prim-Pol ResIII Glycos_transf_2 DUF3310 Methyltransf_24 Caps_synth Gly_transf_sug,Non-significant
VMHT01097554.1;size=1,Virus,5627,+,3.10,Peptidase_M15_4,Non-significant
VMHT01097646.1;size=1,Virus,60595,+,24.78,Glycos_transf_1 VirE_N DnaB_C Sulfotransfer_2 Bac_DnaA_C Laminin_G_3 Peptidase_S74 Collagen Collagen 2OG-FeII_Oxy_3 Methyltransf_21 GGACT HTH_23 DUF3799 Glyco_transf_25,Non-significant
VMHT01097695.1;size=1,Virus,5130,+,12.07,Phage_F,Chromosome,0.176608187135,0.742279020234,"gi|1436207325|gb|MH617122.1| Microviridae sp. isolate ctcf586, complete genome"
VMHT01098030.1;size=3,Virus,5117,+,4.80,DNA_methylase Dam,Non-significant
VMHT01099170.1;size=1,Virus,36867,+,8.34,ParBc HNH Terminase_3 ParBc Phage_portal HTH_36 VRR_NUC SBP_bac_5 PhageMin_Tail CLP_protease,Non-significant
VMHT01100090.1;size=1,Virus,48517,+,32.87,Tape_meas_lam_C He_PIG DUF1833 DUF3987 DUF669 AAA_24 CsrA Peptidase_S74 VRR_NUC SNase VRR_NUC DUF4055 ResIII Helicase_C SprT-like,Non-significant
VMHT01101115.1;size=1,Virus,49306,+,46.32,DUF2815 Peptidase_S74 Phage_lysozyme Terminase_6 Ribonuc_red_sm DUF4055 Ribonuc_red_lgC Ribonuc_red_lgN Phage_Mu_F DNA_pol_A Toprim_2 DnaB_C AAA_25 SET Ribosomal_S21 RNA_pol,Non-significant
VMHT01101193.1;size=1,Virus,26170,+,5.00,GIY-YIG Prim-Pol,Non-significant
VMHT01101261.1;size=1,Virus,31415,+,28.00,N6_N4_Mtase N6_N4_Mtase Bac_DnaA_C 5_3_exonuc_N Peptidase_S78_2 Peptidase_M15_3 Peptidase_S74 N6_N4_Mtase Terminase_3 Terminase_3C AAA_25 NinG,Non-significant
VMHT01101711.1;size=1,Virus,144435,+,305.50,Ribonuc_red_sm Methyltransf_21 DUF4338 Glutaredoxin UvsY ResIII Helicase_C Carbam_trans_C Carbam_trans_N PhoH Peptidase_M15_3 Epimerase RecA UDPG_MGDP_dh UDPG_MGDP_dh_N DNA_pol_B DNA_pol_B_exo1 Translat_reg Phage_clamp_A Lipase_3 Cpn10 Methyltransf_24 Glyco_transf_25 Glyco_transf_25 SNase 2OG-FeII_Oxy_3 WYL_2 T4_baseplate gp32 T4_gp9_10 DUF4815 DUF4815 DUF4815 GPW_gp25 gp45-slide_C Gp23 Gp23 Peptidase_S77 Peptidase_S80 Phage_sheath_1 Phage_sheath_1C Phage_T4_gp19 DNA_Packaging Terminase_6C Terminase_6 HSP20 PDDEXK_1 DUF932 Guanylate_cyc CHASE2 Ribonuc_red_lgC Ribonuc_red_lgC Glutaredoxin Ribonuc_red_lgN Metallophos AAA_23 CTP_transf_like AAA dCMP_cyt_deam_1 MazG Thy1 Methyltransf_21 DnaB_C HAD_2 NTP_transferase NTP_transf_3 Glyco_transf_8 Radical_SAM SPASM Zeta_toxin Phage_gp53 Amidase_2 Gp5_OB T4-gp15_tss T4_neck-protein FecR CsgG CsgF DUF3310,Non-significant
VMHT01101776.1;size=1,Virus,27679,+,27.53,Metallophos GTA_holin_3TM Peptidase_M15_3 Peptidase_S74 DUF1376 DUF1064 Terminase_3 Terminase_3C Phage_int_SAM_5 Phage_integrase HTH_17 Bac_DnaA_C Peptidase_S78_2,Non-significant
VMHT01102050.1;size=1,Virus,60447,+,10.89,DUF3293 Bac_DnaA_C DUF3799 Cpn10 DUF932 HTH_7 PhoH Toprim_2 DnaB_C DUF1064 HTH_36,Non-significant
VMHT01102080.1;size=4,Virus,34188,+,25.10,Head-tail_con T5orf172 Peptidase_M15_4 HNH_3 ArdA Terminase_2 HTH_36 AAA_25,Non-significant
VMHT01102160.1;size=1,Virus,42162,+,16.97,SLT DnaB_C DnaB DUF3127 DUF3799 Methyltransf_23 Laminin_G_3 Laminin_G_3 Laminin_G_3,Non-significant
VMHT01102391.1;size=1,Virus,24662,+,3.40,D5_N,Non-significant
VMHT01102452.1;size=1,Virus,8992,+,6.33,Dam Dam,Non-significant
VMHT01102803.1;size=1,Virus,31921,+,31.47,HTH_39 Phage_lysozyme TMP_2 DUF4128 P22_CoatProtein HTH_36 ERF Terminase_6 Terminase_6C DUF4055,Non-significant
VMHT01103010.1;size=1,Virus,7572,+,20.23,MORN MORN MORN MORN MORN MORN DUF4268 Phage_integrase,Non-significant
VMHT01103257.1;size=1,Virus,24602,+,8.11,NUDIX VirE PriCT_2 GIY-YIG,Non-significant
VMHT01103346.1;size=1,Virus,35542,+,38.61,Hydrolase_2 Phage_tail_APC DUF932 HTH_8 HTH_39 DUF968 RusA PMM Terminase_6 CTP_transf_like Phage_tail_APC Sipho_Gp157 ERF SSB ParBc HTH_36 DUF1367 Peptidase_M15_4 GTA_holin_3TM DUF5309,Non-significant
VMHT01103413.1;size=1,Virus,23216,-,10.17,Methyltransf_24 Caps_synth Gly_transf_sug ResIII DUF3310 Glycos_transf_2,Non-significant
VMHT01104151.1;size=3,Virus,32786,+,31.33,SSB Phage_lysozyme GTA_holin_3TM YqaJ DUF932 DUF3310 Head-tail_con Tube Terminase_2,Virus,0.565180259867,0.870448817631,"gi|557356515|dbj|AP013409.1| Uncultured Mediterranean phage uvMED DNA, complete genome, group G16, isolate: uvMED-CGR-C105A-MedDCM-OCT-S28-C49"
VMHT01104172.1;size=1,Virus,34034,+,19.54,ERF Tube LysM Head-tail_con HTH_31 Bac_DnaA_C DUF1738 Terminase_2,Non-significant
VMHT01104243.1;size=1,Virus,23154,+,23.28,Pox_A32 SET PriCT_2 Prim-Pol VirE,Non-significant
VMHT01104541.1;size=1,Virus,53402,+,26.49,DUF5309 Terminase_6C Peptidase_M15_4 HTH_39 DnaB_C ThiF AAA_24 HNH Collagen Collagen,Non-significant
VMHT01105182.1;size=1,Virus,29092,+,24.76,Terminase_3 Terminase_3C Bac_DnaA_C 5_3_exonuc_N AAA_25 NinG Peptidase_S78_2 Peptidase_M15_3 DUF285 Phage_portal,Non-significant
VMHT01106446.1;size=1,Virus,5147,+,12.07,Phage_F,Chromosome,0.176024868856,0.735889243876,"gi|1436207325|gb|MH617122.1| Microviridae sp. isolate ctcf586, complete genome"
VMHT01106562.1;size=1,Virus,23905,+,3.52,Glycos_transf_2 N6_N4_Mtase D5_N,Non-significant
VMHT01108195.1;size=1,Virus,25254,+,4.19,DNA_methylase N6_N4_Mtase N6_N4_Mtase EcoRI_methylase PriCT_2,Non-significant
VMHT01108722.1;size=1,Virus,8074,+,4.09,DNA_pol_A Phage_integrase Arm-DNA-bind_3,Non-significant
VMHT01109188.1;size=1,Virus,24077,+,13.48,N6_N4_Mtase Pox_A32,Non-significant
VMHT01109674.1;size=2,Virus,28178,+,25.56,AAA_25 NinG ERF Peptidase_S78_2 Terminase_3 Terminase_3C N6_N4_Mtase 5_3_exonuc_N DNA_methylase Peptidase_M15_3,Non-significant
VMHT01110152.1;size=1,Virus,35845,+,28.56,Phage_portal Terminase_3 Terminase_3C DUF3799 Bac_DnaA_C Peptidase_S78_2 RusA AAA_25 ERF Peptidase_M15_3 GTA_holin_3TM,Non-significant
VMHT01110459.1;size=3,Virus,5041,+,3.16,Dam,Non-significant
VMHT01110849.1;size=3,Virus,5287,+,4.80,Dam DNA_methylase,Non-significant
VMHT01110880.1;size=1,Virus,30403,+,30.78,NinG DUF3310 ParBc DUF3127 Peptidase_S78_2 Terminase_3 Terminase_3C Laminin_G_3 Laminin_G_3 Phage_portal Metallophos,Non-significant
VMHT01110950.1;size=1,Virus,31113,+,29.25,Peptidase_M15_3 ERF Terminase_6 Terminase_6C Phage_tail_2 Tape_meas_lam_C HTH_39 NinB Phage_prot_Gp6 NinG Peptidase_S8,Non-significant
VMHT01111789.1;size=1,Virus,7533,+,11.42,zf-CCHC,Non-significant
VMHT01113075.1;size=1,Virus,31136,+,20.99,Peptidase_S74 NinG Peptidase_S78_2 Bac_DnaA_C 5_3_exonuc_N Terminase_3 Terminase_3C Peptidase_M15_3,Non-significant
VMHT01113417.1;size=1,Virus,31057,+,30.29,PhageMin_Tail Amidase_2 Laminin_G_3 Laminin_G_3 Laminin_G_3 Terminase_3 Terminase_3C Peptidase_S78_2 Laminin_G_3 DUF3799,Non-significant
VMHT01113570.1;size=1,Virus,5220,+,9.04,Peptidase_S74 Peptidase_S74,Non-significant
VMHT01114057.1;size=1,Virus,5468,+,12.07,Phage_F,Chromosome,0.12692026335,0.740845070423,"gi|1436206660|gb|MH617096.1| Microviridae sp. isolate ctch906, complete genome"
VMHT01114511.1;size=2,Virus,18817,-,9.15,N6_N4_Mtase AAA_22 Peptidase_S74 Ribonuc_red_sm,Non-significant
VMHT01114583.1;size=1,Virus,31260,+,53.64,Laminin_G_3 Phage_tail_2 HK97-gp10_like DUF3168 Peptidase_S74 PhageMin_Tail Phage_portal Bac_DnaA_C Peptidase_M15_3 Phage_capsid Peptidase_S78 Phage_Mu_F Phage_H_T_join HTH_39 ERF SSB NinG ParBc GATase_6 Terminase_3C Terminase_3,Non-significant
VMHT01116088.1;size=2,Virus,6122,+,3.17,B_lectin Lipase_3,Non-significant
VMHT01118038.1;size=1,Virus,8568,+,4.80,DNA_methylase Dam,Non-significant
VMHT01119025.1;size=1,Virus,5468,+,4.37,HTH_17 HTH_17 Resolvase Recombinase,Non-significant
VMHT01120408.1;size=1,Virus,37630,+,30.05,Peptidase_M15_3 Head-tail_con DUF5309 Rad52_Rad22 Rad52_Rad22 SSB HTH_36 Terminase_3 DUF3310 HTH_39,Non-significant
VMHT01120665.1;size=1,Virus,28108,+,50.41,PhageMin_Tail DUF3799 Bac_DnaA_C DNA_methylase DUF3127 Peptidase_S78 Phage_portal Phage_connect_1 Phage_H_T_join Phage_tail_2 Phage_tail_2 Phage_endo_I HNH Peptidase_M15_3 Terminase_1 Sigma70_r4_2 Sigma70_r2 Terminase_4 GP88,Non-significant
VMHT01122432.1;size=1,Virus,48771,-,35.27,Peptidase_S74 Terminase_6 DUF3310 Phage_endo_I Ribonuc_red_lgC DNA_pol_A DnaB_C Toprim_2 Toprim_4 MazG DUF932 Peptidase_M15_3 GTA_holin_3TM,Non-significant
VMHT01124225.1;size=1,Virus,24676,+,15.36,Pox_A32 Prim-Pol,Non-significant
VMHT01124226.1;size=1,Virus,23431,-,27.50,Pox_A32 GIY-YIG GIY-YIG Peptidase_S74 Peptidase_S74 Prim-Pol,Non-significant
VMHT01125760.1;size=1,Virus,26422,+,15.82,N6_N4_Mtase ParBc Terminase_6 Phage_Mu_F Peptidase_M15_4 NinG RNase_H_2,Non-significant
VMHT01126090.1;size=1,Virus,128784,+,5.45,Glyco_trans_1_4 Glyco_trans_4_4 Glyco_trans_1_4 Glyco_transf_4 Glycos_transf_1 Glycos_transf_2 Glyco_transf_7C RNA_pol_Rpb5_C N6_N4_Mtase Dam DUF4357 DNA_methylase RusA fn3 fn3 YbjQ_1 Cpn60_TCP1 Guanylate_kin Resolvase Recombinase DUF3846 DNA_methylase DNA_methylase RNA_pol_Rpb1_5 PCNA_N,Non-significant
VMHT01127216.1;size=2,Virus,24000,-,3.88,PriCT_2 N6_N4_Mtase Glycos_transf_2,Non-significant
VMHT01127980.1;size=3,Virus,35765,+,34.94,HTH_39 HTH_8 DUF968 RusA DUF1367 Terminase_6 ParBc Peptidase_M15_4 DUF932 DUF5309 CTP_transf_like HTH_36 Sipho_Gp157 SSB ERF Collagen Phage_tail_APC 2OG-FeII_Oxy_3 SLT,Virus,0.140137005452,0.763847821802,"gi|557356576|dbj|AP013470.1| Uncultured Mediterranean phage uvMED DNA, complete genome, group G18, isolate: uvMED-CGR-C56A-MedDCM-OCT-S32-C59"
VMHT01128022.1;size=1,Virus,20522,+,12.25,HNH_3 D5_N PriCT_2,Non-significant
VMHT01128440.1;size=1,Virus,148739,+,154.64,DNA_pol3_alpha VWA VWA_3 Metallophos_2 DSPc Ribonuc_red_sm Glutaredoxin GPW_gp25 CLP_protease NUMOD1 DNA_pol_B DNA_pol_B_exo1 DNA_pol_B Prim-Pol Peptidase_S77 Gp23 Gp23 Peptidase_S80 DnaB_C dCMP_cyt_deam_1 Thymidylat_synt Ribonuc_red_lgC Ribonuc_red_lgN Ribonuc_red_lgC DNA_pol3_alpha Cpn10 RecA DNA_pol3_delta2 T4-gp15_tss 5_3_exonuc_N AAA_30 UvrD_C_2 DUF2201_N DUF2201 VWA HTH_23 HATPase_c_3 PRA-PH DNA_ligase_A_M HNH_3 Collar Terminase_6C Terminase_6 WD40 PD40 Phage_sheath_1 Phage_sheath_1C Metallophos Muraidase PG_binding_1 PhoH,Non-significant
VMHT01128549.1;size=1,Virus,37441,+,46.47,HTH_3 RNA_pol Peptidase_S74 Phage_lysozyme Phage_integrase Phage_int_SAM_5 Phage_endo_I Peptidase_S74 DUF5309 5_3_exonuc_N DUF3310 DNA_pol_A DnaB_C Toprim_2 Toprim_4,Non-significant
VMHT01129327.1;size=1,Virus,32668,+,56.57,Phage_Mu_F Bac_DnaA_C VRR_NUC GTA_holin_3TM Laminin_G_3 Laminin_G_3 Phage_tail_2 Phage_portal Terminase_3 Terminase_3C Phage_capsid Peptidase_S78 HTH_36 Toprim_2 AAA_25 DUF3799 PhageMin_Tail ERF Phage_H_T_join Phage_connect_1 Peptidase_M15_3,Non-significant
VMHT01129553.1;size=1,Virus,23323,+,6.63,VirE PriCT_2,Non-significant
VMHT01129834.1;size=1,Virus,9831,+,4.80,DNA_methylase Dam,Non-significant
VMHT01130752.1;size=1,Virus,35969,+,31.13,Phage_lysozyme SNase NinG YqaJ Phage_integrase HTH_3 Lipase_3 Helicase_RecD DnaB_C HTH_3 ERF DUF5309 DUF5309 Phage_tail_APC,Non-significant
VMHT01130804.1;size=1,Virus,62083,+,39.31,Cpn60_TCP1 Cpn10 DNA_ligase_A_M Ribonuc_red_sm Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgN DUF1064 ERF DUF3799 Toprim_2 PRA-PH Thymidylat_synt Peptidase_M15_3 Peptidase_S74,Non-significant
VMHT01131210.1;size=1,Virus,35124,+,22.13,Peptidase_S74 zf-CHC2 Toprim_2 AAA_25 GIY-YIG Glyco_hydro_108 PG_binding_3 Terminase_6 Zn-ribbon_8 Phage_integrase,Non-significant
VMHT01131701.1;size=1,Virus,32105,+,27.13,Head-tail_con Peptidase_M15_3 NinG N6_N4_Mtase Tube Phage_T7_tail,Non-significant
VMHT01132120.1;size=1,Virus,32679,+,36.33,NinG Phage_lysozyme GTA_holin_3TM DUF1738 Head-tail_con YqaJ HTH_26 ERF HTH_36 Phage_T7_tail Phage_tail_APC Pectate_lyase_3 Beta_helix,Non-significant
VMHT01133343.1;size=1,Virus,34530,+,60.56,Phage_H_T_join HK97-gp10_like Phage_tail_2 PhageMin_Tail Phage_tail_2 DUF3127 Phage_portal Terminase_3 Terminase_3C Peptidase_S78 Phage_Mu_F N6_N4_Mtase Peptidase_S74 Peptidase_M15_3 DUF3799 Bac_DnaA_C VRR_NUC Toprim_2 AAA_25 DnaB_C Phage_capsid,Non-significant
VMHT01133527.1;size=1,Virus,34390,+,14.40,Phage_integrase HTH_26 HTH_17 ERF HlyC Terminase_6 Peptidase_S74 GTA_holin_3TM Phage_lysozyme VRR_NUC Vut_1,Non-significant
VMHT01133737.1;size=1,Virus,18779,+,19.59,Pox_A32 Ribonuc_red_sm N6_N4_Mtase GIY-YIG N6_N4_Mtase,Non-significant
VMHT01133993.1;size=2,Virus,5906,+,12.07,Phage_F,Non-significant
VMHT01134116.1;size=1,Virus,23143,-,3.40,D5_N,Non-significant
VMHT01134596.1;size=1,Virus,30818,+,46.24,DnaB_C Phage-tail_3 Phage_capsid Peptidase_S78 HTH_39 HlyC 2OG-FeII_Oxy_3 RecA_dep_nuc Phage_Mu_F Peptidase_M15_4 Phage_portal Phage_TAC_6 Phage_TAC_11 DUF3168 Phage_tail_2 Phage_H_T_join HTH_36 ParBc DNA_methylase ERF Terminase_6 Terminase_6C Phage_portal,Non-significant
VMHT01134731.1;size=1,Virus,11756,+,6.33,Dam Dam,Non-significant
VMHT01135711.1;size=1,Virus,24444,+,15.36,Pox_A32 Prim-Pol,Non-significant
VMHT01136141.1;size=1,Virus,40020,+,17.94,SET HTH_36 HTH_39 Terminase_6 Terminase_6C HTH_Tnp_IS630 Phage_min_cap2 Zeta_toxin Phage_prot_Gp6 DUF5309,Non-significant
VMHT01136533.1;size=1,Virus,5711,+,12.07,Phage_F,Non-significant
VMHT01136924.1;size=1,Virus,38422,+,33.32,Terminase_2 VirE N6_N4_Mtase Mu-like_Pro Mu-like_gpT Mu-like_gpT Terminase_6 PhageMin_Tail SNF2_N Helicase_C RNase_T DNA_pol_A DNA_pol_A_exo1,Non-significant
VMHT01137215.1;size=1,Virus,26373,+,6.21,Phage_tail_APC N6_N4_Mtase,Non-significant
VMHT01137648.1;size=1,Virus,6297,+,6.09,HTH_17 Resolvase Recombinase Recombinase Resolvase Zn_ribbon_recom,Non-significant
VMHT01137844.1;size=1,Virus,33737,+,21.93,Peptidase_S78_2 Peptidase_M15_3 ParBc Bac_DnaA_C Terminase_3 Terminase_3C HTH_36 DUF285 DUF285 DUF285,Non-significant
VMHT01138233.1;size=1,Virus,11311,+,3.16,Dam,Non-significant
VMHT01138258.1;size=1,Virus,26064,+,13.44,Capsid_N GIY-YIG Glycos_transf_2,Non-significant
VMHT01139127.1;size=1,Virus,30489,+,40.34,HNH_5 Terminase_4 Phage_integrase Phage_int_SAM_5 Whib HK97-gp10_like Phage_tail_2 Phage_capsid Peptidase_S78 Phage_portal Terminase_1 Terminase_1 Phage_r1t_holin HTH_17,Non-significant
VMHT01140234.1;size=1,Virus,39217,+,19.35,GGACT Amidoligase_2 DnaB_C DnaB Endonuclease_7 ERF DUF5309 Glycos_transf_2 DNA_methylase,Non-significant
VMHT01140723.1;size=1,Virus,36686,-,32.98,Phage_integrase Phage_int_SAM_3 GTA_holin_3TM Peptidase_M15_3 HTH_36 Peptidase_S74 DUF5309 AAA_25 Toprim_3 DUF2800 DUF3310 AAA_24,Non-significant
VMHT01141380.1;size=1,Virus,33830,+,25.27,DUF2833 Head-tail_con Terminase_2 DUF1738 SSB ERF GTA_holin_3TM,Virus,0.452616021283,0.800938252821,"gi|557356528|dbj|AP013422.1| Uncultured Mediterranean phage uvMED DNA, complete genome, group G16, isolate: uvMED-CGR-C53A-MedDCM-OCT-S26-C61"
VMHT01141557.1;size=1,Virus,53303,+,37.51,DUF1983 Phage_tail_APC Phage_integrase YqaJ Phage_integrase DUF2479 P22_CoatProtein DUF1071 HTH_36 DnaB_C Toprim_2 Toprim_4 HTH_3 DUF3310 DUF1738 Terminase_2,Non-significant
VMHT01142746.1;size=1,Virus,45246,+,51.78,Phage_min_tail Phage_tail_L Phage_tail_L AAA_25 PriCT_2 RHH_1 PDDEXK_1 Laminin_G_3 Laminin_G_3 Phage-tail_3 NLPC_P60 Prok-JAB Peptidase_S74 Peptidase_C70 DNA_pol_A DNA_pol_A_exo1 DUF4055 Terminase_6 Phage_T7_tail,Virus,0.391747336781,0.88813864506,"gi|422902364|gb|JX519266.1| Uncultured Mediterranean phage MEDS3 group fosmid MedDCM-OCT-S16-C5, complete sequence"
VMHT01144056.1;size=1,Virus,34919,+,15.18,DUF5309 Bac_DnaA_C 2OG-FeII_Oxy_3 DUF3799 SSB Phage_tail_APC,Non-significant
VMHT01144374.1;size=1,Virus,5188,+,12.07,Phage_F,Non-significant
VMHT01145061.1;size=1,Virus,59944,-,18.80,Laminin_G_3 Cpn10 Cpn60_TCP1 VirE_N Bac_DnaA_C VRR_NUC SNF2_N ResIII Peptidase_M15_3 Bac_DnaA_C DUF3799 DUF1071,Non-significant
VMHT01146378.1;size=1,Virus,23650,+,24.30,HNH_3 zf-RING_2 MethyltransfD12 Peptidase_S74 Peptidase_S74,Non-significant
VMHT01146594.1;size=1,Virus,5791,+,3.10,Peptidase_M15_4,Non-significant
VMHT01146655.1;size=1,Virus,24983,+,17.74,Pox_A32 Glyco_transf_25 Prim-Pol GIY-YIG Glycos_transf_2,Non-significant
VMHT01146743.1;size=1,Virus,30520,+,42.73,VRR_NUC Peptidase_S78 HK97-gp10_like Phage_tail_2 Phage_tail_2 PhageMin_Tail DUF3799 Phage_capsid Phage_connect_1 Terminase_3 Terminase_3C Phage_portal Toprim_4 Amidase_2,Non-significant
